"","sample_name","class","x","y","confidence"
"4234","15-12184-1_[42067,12579].im3","unlabelled",368,633,"96.92 %"
"4235","15-12184-1_[42067,12579].im3","unlabelled",400,632,"66.90 %"
"4236","15-12184-1_[42067,12579].im3","unlabelled",669,633,"81.37 %"
"4237","15-12184-1_[42067,12579].im3","unlabelled",708,633,"95.39 %"
"4238","15-12184-1_[42067,12579].im3","unlabelled",797,633,"96.29 %"
"4239","15-12184-1_[42067,12579].im3","unlabelled",1043,632,"98.89 %"
"4240","15-12184-1_[42067,12579].im3","unlabelled",1328,633,"86.90 %"
"4241","15-12184-1_[42067,12579].im3","CD8 NFAT-",112,631,"73.71 %"
"4242","15-12184-1_[42067,12579].im3","unlabelled",249,634,"86.12 %"
"4243","15-12184-1_[42067,12579].im3","unlabelled",284,635,"93.03 %"
"4244","15-12184-1_[42067,12579].im3","unlabelled",493,633,"89.51 %"
"4245","15-12184-1_[42067,12579].im3","unlabelled",812,634,"98.54 %"
"4246","15-12184-1_[42067,12579].im3","unlabelled",923,633,"52.11 %"
"4247","15-12184-1_[42067,12579].im3","unlabelled",1225,633,"80.38 %"
"4248","15-12184-1_[42067,12579].im3","unlabelled",131,634,"63.96 %"
"4249","15-12184-1_[42067,12579].im3","unlabelled",416,634,"95.72 %"
"4250","15-12184-1_[42067,12579].im3","unlabelled",722,635,"98.57 %"
"4251","15-12184-1_[42067,12579].im3","unlabelled",733,634,"87.46 %"
"4252","15-12184-1_[42067,12579].im3","unlabelled",889,634,"69.56 %"
"4253","15-12184-1_[42067,12579].im3","unlabelled",1130,634,"96.11 %"
"4254","15-12184-1_[42067,12579].im3","unlabelled",1235,635,"90.78 %"
"4255","15-12184-1_[42067,12579].im3","unlabelled",1254,634,"95.58 %"
"4256","15-12184-1_[42067,12579].im3","unlabelled",38,636,"80.88 %"
"4257","15-12184-1_[42067,12579].im3","unlabelled",440,635,"98.33 %"
"4258","15-12184-1_[42067,12579].im3","unlabelled",581,634,"99.49 %"
"4259","15-12184-1_[42067,12579].im3","unlabelled",589,635,"99.20 %"
"4260","15-12184-1_[42067,12579].im3","unlabelled",806,636,"98.47 %"
"4261","15-12184-1_[42067,12579].im3","unlabelled",466,637,"98.69 %"
"4262","15-12184-1_[42067,12579].im3","unlabelled",1036,636,"98.60 %"
"4263","15-12184-1_[42067,12579].im3","unlabelled",1058,637,"88.70 %"
"4264","15-12184-1_[42067,12579].im3","unlabelled",1076,637,"95.11 %"
"4265","15-12184-1_[42067,12579].im3","unlabelled",1180,638,"92.30 %"
"4266","15-12184-1_[42067,12579].im3","unlabelled",765,637,"93.07 %"
"4267","15-12184-1_[42067,12579].im3","unlabelled",861,636,"86.31 %"
"4268","15-12184-1_[42067,12579].im3","unlabelled",960,637,"90.23 %"
"4269","15-12184-1_[42067,12579].im3","unlabelled",1004,636,"96.07 %"
"4270","15-12184-1_[42067,12579].im3","unlabelled",1019,639,"90.16 %"
"4271","15-12184-1_[42067,12579].im3","unlabelled",9,638,"70.79 %"
"4272","15-12184-1_[42067,12579].im3","unlabelled",209,641,"68.15 %"
"4273","15-12184-1_[42067,12579].im3","unlabelled",224,638,"92.61 %"
"4274","15-12184-1_[42067,12579].im3","unlabelled",268,637,"85.37 %"
"4275","15-12184-1_[42067,12579].im3","unlabelled",693,638,"92.02 %"
"4276","15-12184-1_[42067,12579].im3","unlabelled",701,638,"99.40 %"
"4277","15-12184-1_[42067,12579].im3","unlabelled",1197,639,"93.58 %"
"4278","15-12184-1_[42067,12579].im3","unlabelled",162,639,"57.97 %"
"4279","15-12184-1_[42067,12579].im3","unlabelled",258,640,"93.33 %"
"4280","15-12184-1_[42067,12579].im3","unlabelled",338,640,"93.13 %"
"4281","15-12184-1_[42067,12579].im3","unlabelled",834,640,"98.88 %"
"4282","15-12184-1_[42067,12579].im3","unlabelled",1157,639,"99.28 %"
"4283","15-12184-1_[42067,12579].im3","unlabelled",1284,639,"93.93 %"
"4284","15-12184-1_[42067,12579].im3","unlabelled",93,641,"83.40 %"
"4285","15-12184-1_[42067,12579].im3","unlabelled",451,639,"96.67 %"
"4286","15-12184-1_[42067,12579].im3","unlabelled",460,641,"98.36 %"
"4287","15-12184-1_[42067,12579].im3","unlabelled",514,640,"97.28 %"
"4288","15-12184-1_[42067,12579].im3","unlabelled",634,641,"97.74 %"
"4289","15-12184-1_[42067,12579].im3","unlabelled",1173,640,"94.69 %"
"4290","15-12184-1_[42067,12579].im3","unlabelled",1270,639,"87.83 %"
"4291","15-12184-1_[42067,12579].im3","unlabelled",1299,638,"73.91 %"
"4292","15-12184-1_[42067,12579].im3","unlabelled",67,642,"65.69 %"
"4293","15-12184-1_[42067,12579].im3","unlabelled",296,641,"88.61 %"
"4294","15-12184-1_[42067,12579].im3","unlabelled",429,642,"88.17 %"
"4295","15-12184-1_[42067,12579].im3","unlabelled",576,640,"99.33 %"
"4296","15-12184-1_[42067,12579].im3","unlabelled",844,640,"88.59 %"
"4297","15-12184-1_[42067,12579].im3","unlabelled",1098,642,"96.49 %"
"4298","15-12184-1_[42067,12579].im3","unlabelled",1109,641,"94.73 %"
"4299","15-12184-1_[42067,12579].im3","unlabelled",1141,642,"90.72 %"
"4300","15-12184-1_[42067,12579].im3","unlabelled",1209,643,"78.61 %"
"4301","15-12184-1_[42067,12579].im3","unlabelled",284,642,"96.19 %"
"4302","15-12184-1_[42067,12579].im3","unlabelled",324,642,"75.38 %"
"4303","15-12184-1_[42067,12579].im3","unlabelled",360,643,"81.53 %"
"4304","15-12184-1_[42067,12579].im3","unlabelled",752,643,"97.45 %"
"4305","15-12184-1_[42067,12579].im3","unlabelled",798,643,"91.87 %"
"4306","15-12184-1_[42067,12579].im3","unlabelled",976,643,"95.44 %"
"4307","15-12184-1_[42067,12579].im3","unlabelled",1119,641,"94.94 %"
"4308","15-12184-1_[42067,12579].im3","unlabelled",1333,641,"77.89 %"
"4309","15-12184-1_[42067,12579].im3","unlabelled",16,643,"82.97 %"
"4310","15-12184-1_[42067,12579].im3","unlabelled",25,642,"72.01 %"
"4311","15-12184-1_[42067,12579].im3","unlabelled",193,645,"70.24 %"
"4312","15-12184-1_[42067,12579].im3","unlabelled",395,644,"97.13 %"
"4313","15-12184-1_[42067,12579].im3","unlabelled",561,643,"93.50 %"
"4314","15-12184-1_[42067,12579].im3","unlabelled",564,642,"99.01 %"
"4315","15-12184-1_[42067,12579].im3","unlabelled",654,644,"97.71 %"
"4316","15-12184-1_[42067,12579].im3","unlabelled",668,643,"97.11 %"
"4317","15-12184-1_[42067,12579].im3","unlabelled",918,644,"91.94 %"
"4318","15-12184-1_[42067,12579].im3","unlabelled",948,644,"97.43 %"
"4319","15-12184-1_[42067,12579].im3","unlabelled",988,643,"88.39 %"
"4320","15-12184-1_[42067,12579].im3","unlabelled",1317,644,"74.44 %"
"4321","15-12184-1_[42067,12579].im3","unlabelled",149,646,"84.83 %"
"4322","15-12184-1_[42067,12579].im3","unlabelled",877,644,"97.93 %"
"4323","15-12184-1_[42067,12579].im3","unlabelled",959,644,"95.15 %"
"4324","15-12184-1_[42067,12579].im3","unlabelled",1013,646,"64.13 %"
"4325","15-12184-1_[42067,12579].im3","unlabelled",1242,644,"91.72 %"
"4326","15-12184-1_[42067,12579].im3","unlabelled",37,645,"75.64 %"
"4327","15-12184-1_[42067,12579].im3","CD8 NFAT-",126,644,"56.68 %"
"4328","15-12184-1_[42067,12579].im3","unlabelled",417,645,"99.11 %"
"4329","15-12184-1_[42067,12579].im3","unlabelled",476,644,"99.09 %"
"4330","15-12184-1_[42067,12579].im3","unlabelled",684,644,"95.91 %"
"4331","15-12184-1_[42067,12579].im3","unlabelled",740,645,"91.38 %"
"4332","15-12184-1_[42067,12579].im3","unlabelled",1036,646,"99.26 %"
"4333","15-12184-1_[42067,12579].im3","unlabelled",1219,647,"68.94 %"
"4334","15-12184-1_[42067,12579].im3","unlabelled",1229,645,"95.71 %"
"4335","15-12184-1_[42067,12579].im3","unlabelled",1255,645,"95.69 %"
"4336","15-12184-1_[42067,12579].im3","unlabelled",1262,647,"98.15 %"
"4337","15-12184-1_[42067,12579].im3","CD8 NFAT-",82,647,"62.31 %"
"4338","15-12184-1_[42067,12579].im3","unlabelled",254,648,"95.14 %"
"4339","15-12184-1_[42067,12579].im3","unlabelled",500,647,"97.61 %"
"4340","15-12184-1_[42067,12579].im3","CD8 NFAT-",98,648,"48.35 %"
"4341","15-12184-1_[42067,12579].im3","CD8 NFAT-",216,648,"52.69 %"
"4342","15-12184-1_[42067,12579].im3","unlabelled",375,648,"96.31 %"
"4343","15-12184-1_[42067,12579].im3","unlabelled",407,647,"96.25 %"
"4344","15-12184-1_[42067,12579].im3","unlabelled",438,650,"94.84 %"
"4345","15-12184-1_[42067,12579].im3","unlabelled",813,648,"96.10 %"
"4346","15-12184-1_[42067,12579].im3","unlabelled",995,647,"92.37 %"
"4347","15-12184-1_[42067,12579].im3","unlabelled",528,648,"99.06 %"
"4348","15-12184-1_[42067,12579].im3","unlabelled",1045,650,"97.09 %"
"4349","15-12184-1_[42067,12579].im3","unlabelled",1055,649,"98.23 %"
"4350","15-12184-1_[42067,12579].im3","unlabelled",1129,649,"95.30 %"
"4351","15-12184-1_[42067,12579].im3","unlabelled",156,651,"90.87 %"
"4352","15-12184-1_[42067,12579].im3","unlabelled",283,651,"95.80 %"
"4353","15-12184-1_[42067,12579].im3","unlabelled",644,652,"92.04 %"
"4354","15-12184-1_[42067,12579].im3","unlabelled",123,651,"50.36 %"
"4355","15-12184-1_[42067,12579].im3","CD8 NFAT-",242,653,"53.09 %"
"4356","15-12184-1_[42067,12579].im3","unlabelled",633,651,"97.22 %"
"4357","15-12184-1_[42067,12579].im3","unlabelled",751,651,"96.65 %"
"4358","15-12184-1_[42067,12579].im3","unlabelled",835,652,"96.85 %"
"4359","15-12184-1_[42067,12579].im3","unlabelled",1023,651,"98.06 %"
"4360","15-12184-1_[42067,12579].im3","unlabelled",1151,652,"74.82 %"
"4361","15-12184-1_[42067,12579].im3","unlabelled",111,652,"87.28 %"
"4362","15-12184-1_[42067,12579].im3","unlabelled",518,652,"63.40 %"
"4363","15-12184-1_[42067,12579].im3","unlabelled",879,653,"99.08 %"
"4364","15-12184-1_[42067,12579].im3","unlabelled",917,653,"92.17 %"
"4365","15-12184-1_[42067,12579].im3","unlabelled",968,652,"95.87 %"
"4366","15-12184-1_[42067,12579].im3","unlabelled",1067,654,"95.10 %"
"4367","15-12184-1_[42067,12579].im3","unlabelled",293,654,"97.07 %"
"4368","15-12184-1_[42067,12579].im3","unlabelled",455,652,"95.20 %"
"4369","15-12184-1_[42067,12579].im3","unlabelled",611,655,"98.69 %"
"4370","15-12184-1_[42067,12579].im3","unlabelled",660,654,"96.81 %"
"4371","15-12184-1_[42067,12579].im3","CD8 NFAT-",790,653,"48.58 %"
"4372","15-12184-1_[42067,12579].im3","unlabelled",856,654,"89.55 %"
"4373","15-12184-1_[42067,12579].im3","unlabelled",977,654,"92.93 %"
"4374","15-12184-1_[42067,12579].im3","unlabelled",1109,653,"99.26 %"
"4375","15-12184-1_[42067,12579].im3","unlabelled",1186,653,"97.50 %"
"4376","15-12184-1_[42067,12579].im3","unlabelled",1330,654,"90.33 %"
"4377","15-12184-1_[42067,12579].im3","unlabelled",11,654,"64.97 %"
"4378","15-12184-1_[42067,12579].im3","unlabelled",18,655,"84.63 %"
"4379","15-12184-1_[42067,12579].im3","unlabelled",50,654,"65.72 %"
"4380","15-12184-1_[42067,12579].im3","unlabelled",362,654,"98.64 %"
"4381","15-12184-1_[42067,12579].im3","unlabelled",423,654,"95.18 %"
"4382","15-12184-1_[42067,12579].im3","unlabelled",590,654,"98.25 %"
"4383","15-12184-1_[42067,12579].im3","unlabelled",867,654,"92.29 %"
"4384","15-12184-1_[42067,12579].im3","unlabelled",228,656,"51.87 %"
"4385","15-12184-1_[42067,12579].im3","unlabelled",352,655,"98.23 %"
"4386","15-12184-1_[42067,12579].im3","unlabelled",577,653,"90.21 %"
"4387","15-12184-1_[42067,12579].im3","unlabelled",699,656,"96.40 %"
"4388","15-12184-1_[42067,12579].im3","unlabelled",844,655,"98.83 %"
"4389","15-12184-1_[42067,12579].im3","unlabelled",1166,657,"90.67 %"
"4390","15-12184-1_[42067,12579].im3","unlabelled",685,658,"97.24 %"
"4391","15-12184-1_[42067,12579].im3","unlabelled",946,658,"83.51 %"
"4392","15-12184-1_[42067,12579].im3","unlabelled",1190,655,"84.03 %"
"4393","15-12184-1_[42067,12579].im3","unlabelled",1237,656,"97.44 %"
"4394","15-12184-1_[42067,12579].im3","unlabelled",144,657,"61.12 %"
"4395","15-12184-1_[42067,12579].im3","unlabelled",469,656,"95.43 %"
"4396","15-12184-1_[42067,12579].im3","unlabelled",549,658,"99.06 %"
"4397","15-12184-1_[42067,12579].im3","unlabelled",566,657,"98.69 %"
"4398","15-12184-1_[42067,12579].im3","unlabelled",902,658,"88.66 %"
"4399","15-12184-1_[42067,12579].im3","unlabelled",1248,657,"96.56 %"
"4400","15-12184-1_[42067,12579].im3","unlabelled",1279,659,"75.49 %"
"4401","15-12184-1_[42067,12579].im3","unlabelled",1335,657,"60.62 %"
"4402","15-12184-1_[42067,12579].im3","unlabelled",224,659,"81.08 %"
"4403","15-12184-1_[42067,12579].im3","unlabelled",335,659,"98.36 %"
"4404","15-12184-1_[42067,12579].im3","unlabelled",718,659,"98.29 %"
"4405","15-12184-1_[42067,12579].im3","unlabelled",917,658,"98.00 %"
"4406","15-12184-1_[42067,12579].im3","unlabelled",959,659,"93.09 %"
"4407","15-12184-1_[42067,12579].im3","unlabelled",985,658,"98.71 %"
"4408","15-12184-1_[42067,12579].im3","CD8 NFAT-",163,659,"62.02 %"
"4409","15-12184-1_[42067,12579].im3","unlabelled",250,658,"93.95 %"
"4410","15-12184-1_[42067,12579].im3","unlabelled",534,660,"98.89 %"
"4411","15-12184-1_[42067,12579].im3","unlabelled",555,658,"98.94 %"
"4412","15-12184-1_[42067,12579].im3","unlabelled",761,659,"98.68 %"
"4413","15-12184-1_[42067,12579].im3","unlabelled",1002,660,"89.03 %"
"4414","15-12184-1_[42067,12579].im3","unlabelled",1020,660,"98.74 %"
"4415","15-12184-1_[42067,12579].im3","unlabelled",1138,658,"86.43 %"
"4416","15-12184-1_[42067,12579].im3","unlabelled",1177,660,"99.06 %"
"4417","15-12184-1_[42067,12579].im3","unlabelled",77,659,"70.78 %"
"4418","15-12184-1_[42067,12579].im3","unlabelled",193,659,"57.94 %"
"4419","15-12184-1_[42067,12579].im3","unlabelled",276,660,"96.96 %"
"4420","15-12184-1_[42067,12579].im3","unlabelled",628,659,"94.58 %"
"4421","15-12184-1_[42067,12579].im3","unlabelled",810,661,"98.54 %"
"4422","15-12184-1_[42067,12579].im3","unlabelled",1231,660,"96.94 %"
"4423","15-12184-1_[42067,12579].im3","unlabelled",1264,662,"88.79 %"
"4424","15-12184-1_[42067,12579].im3","CD8 NFAT-",201,662,"85.44 %"
"4425","15-12184-1_[42067,12579].im3","unlabelled",408,662,"83.92 %"
"4426","15-12184-1_[42067,12579].im3","unlabelled",449,660,"99.13 %"
"4427","15-12184-1_[42067,12579].im3","unlabelled",745,664,"67.59 %"
"4428","15-12184-1_[42067,12579].im3","unlabelled",1107,662,"97.78 %"
"4429","15-12184-1_[42067,12579].im3","unlabelled",1324,661,"96.92 %"
"4430","15-12184-1_[42067,12579].im3","unlabelled",23,661,"81.94 %"
"4431","15-12184-1_[42067,12579].im3","CD8 NFAT-",40,665,"48.27 %"
"4432","15-12184-1_[42067,12579].im3","unlabelled",374,662,"77.06 %"
"4433","15-12184-1_[42067,12579].im3","unlabelled",512,663,"99.44 %"
"4434","15-12184-1_[42067,12579].im3","unlabelled",600,662,"98.83 %"
"4435","15-12184-1_[42067,12579].im3","unlabelled",782,663,"93.53 %"
"4436","15-12184-1_[42067,12579].im3","unlabelled",1215,664,"91.79 %"
"4437","15-12184-1_[42067,12579].im3","CD8 NFAT-",61,664,"55.26 %"
"4438","15-12184-1_[42067,12579].im3","CD8 NFAT-",172,662,"55.00 %"
"4439","15-12184-1_[42067,12579].im3","unlabelled",305,664,"92.20 %"
"4440","15-12184-1_[42067,12579].im3","unlabelled",437,665,"96.28 %"
"4441","15-12184-1_[42067,12579].im3","unlabelled",706,663,"97.63 %"
"4442","15-12184-1_[42067,12579].im3","unlabelled",834,663,"98.51 %"
"4443","15-12184-1_[42067,12579].im3","unlabelled",1027,663,"93.30 %"
"4444","15-12184-1_[42067,12579].im3","CD8 NFAT-",126,666,"73.25 %"
"4445","15-12184-1_[42067,12579].im3","unlabelled",870,665,"91.68 %"
"4446","15-12184-1_[42067,12579].im3","unlabelled",1276,665,"95.24 %"
"4447","15-12184-1_[42067,12579].im3","unlabelled",9,665,"70.51 %"
"4448","15-12184-1_[42067,12579].im3","unlabelled",32,666,"80.37 %"
"4449","15-12184-1_[42067,12579].im3","unlabelled",92,664,"63.49 %"
"4450","15-12184-1_[42067,12579].im3","CD8 NFAT-",216,665,"54.79 %"
"4451","15-12184-1_[42067,12579].im3","unlabelled",417,664,"95.91 %"
"4452","15-12184-1_[42067,12579].im3","unlabelled",736,665,"98.53 %"
"4453","15-12184-1_[42067,12579].im3","unlabelled",887,665,"77.83 %"
"4454","15-12184-1_[42067,12579].im3","unlabelled",917,665,"97.66 %"
"4455","15-12184-1_[42067,12579].im3","unlabelled",977,665,"66.58 %"
"4456","15-12184-1_[42067,12579].im3","unlabelled",1151,666,"97.54 %"
"4457","15-12184-1_[42067,12579].im3","unlabelled",1159,666,"99.21 %"
"4458","15-12184-1_[42067,12579].im3","unlabelled",1202,665,"93.59 %"
"4459","15-12184-1_[42067,12579].im3","CD8 NFAT-",146,667,"46.54 %"
"4460","15-12184-1_[42067,12579].im3","unlabelled",186,666,"88.01 %"
"4461","15-12184-1_[42067,12579].im3","CD8 NFAT-",290,667,"58.38 %"
"4462","15-12184-1_[42067,12579].im3","unlabelled",615,664,"99.09 %"
"4463","15-12184-1_[42067,12579].im3","unlabelled",804,666,"97.53 %"
"4464","15-12184-1_[42067,12579].im3","unlabelled",845,666,"96.51 %"
"4465","15-12184-1_[42067,12579].im3","unlabelled",940,666,"56.16 %"
"4466","15-12184-1_[42067,12579].im3","unlabelled",1085,668,"98.49 %"
"4467","15-12184-1_[42067,12579].im3","unlabelled",1118,668,"75.71 %"
"4468","15-12184-1_[42067,12579].im3","unlabelled",456,667,"97.74 %"
"4469","15-12184-1_[42067,12579].im3","unlabelled",520,666,"99.03 %"
"4470","15-12184-1_[42067,12579].im3","unlabelled",592,666,"99.48 %"
"4471","15-12184-1_[42067,12579].im3","unlabelled",269,668,"83.19 %"
"4472","15-12184-1_[42067,12579].im3","unlabelled",528,669,"97.93 %"
"4473","15-12184-1_[42067,12579].im3","unlabelled",1098,668,"87.55 %"
"4474","15-12184-1_[42067,12579].im3","unlabelled",1128,670,"95.62 %"
"4475","15-12184-1_[42067,12579].im3","unlabelled",259,670,"96.75 %"
"4476","15-12184-1_[42067,12579].im3","unlabelled",482,669,"94.25 %"
"4477","15-12184-1_[42067,12579].im3","unlabelled",560,670,"86.72 %"
"4478","15-12184-1_[42067,12579].im3","unlabelled",578,669,"97.47 %"
"4479","15-12184-1_[42067,12579].im3","unlabelled",790,669,"92.05 %"
"4480","15-12184-1_[42067,12579].im3","unlabelled",994,670,"95.83 %"
"4481","15-12184-1_[42067,12579].im3","unlabelled",1009,669,"96.48 %"
"4482","15-12184-1_[42067,12579].im3","unlabelled",1077,669,"99.27 %"
"4483","15-12184-1_[42067,12579].im3","unlabelled",1253,670,"96.89 %"
"4484","15-12184-1_[42067,12579].im3","unlabelled",78,672,"56.74 %"
"4485","15-12184-1_[42067,12579].im3","unlabelled",542,671,"97.30 %"
"4486","15-12184-1_[42067,12579].im3","unlabelled",689,671,"93.50 %"
"4487","15-12184-1_[42067,12579].im3","unlabelled",721,670,"93.34 %"
"4488","15-12184-1_[42067,12579].im3","unlabelled",768,671,"97.39 %"
"4489","15-12184-1_[42067,12579].im3","unlabelled",796,669,"97.46 %"
"4490","15-12184-1_[42067,12579].im3","unlabelled",909,670,"79.01 %"
"4491","15-12184-1_[42067,12579].im3","unlabelled",1221,670,"65.86 %"
"4492","15-12184-1_[42067,12579].im3","unlabelled",56,672,"74.94 %"
"4493","15-12184-1_[42067,12579].im3","unlabelled",97,670,"75.30 %"
"4494","15-12184-1_[42067,12579].im3","unlabelled",651,672,"97.56 %"
"4495","15-12184-1_[42067,12579].im3","unlabelled",930,670,"49.64 %"
"4496","15-12184-1_[42067,12579].im3","unlabelled",1048,671,"95.17 %"
"4497","15-12184-1_[42067,12579].im3","unlabelled",1189,672,"97.83 %"
"4498","15-12184-1_[42067,12579].im3","unlabelled",1232,672,"75.07 %"
"4499","15-12184-1_[42067,12579].im3","unlabelled",1299,670,"79.66 %"
"4500","15-12184-1_[42067,12579].im3","unlabelled",630,673,"98.53 %"
"4501","15-12184-1_[42067,12579].im3","unlabelled",756,672,"97.75 %"
"4502","15-12184-1_[42067,12579].im3","CD8 NFAT-",866,672,"71.28 %"
"4503","15-12184-1_[42067,12579].im3","unlabelled",959,674,"72.74 %"
"4504","15-12184-1_[42067,12579].im3","unlabelled",1247,673,"98.68 %"
"4505","15-12184-1_[42067,12579].im3","unlabelled",1322,672,"94.89 %"
"4506","15-12184-1_[42067,12579].im3","unlabelled",1336,673,"89.72 %"
"4507","15-12184-1_[42067,12579].im3","unlabelled",135,674,"87.92 %"
"4508","15-12184-1_[42067,12579].im3","unlabelled",284,673,"92.42 %"
"4509","15-12184-1_[42067,12579].im3","unlabelled",441,674,"98.05 %"
"4510","15-12184-1_[42067,12579].im3","unlabelled",499,675,"95.23 %"
"4511","15-12184-1_[42067,12579].im3","unlabelled",742,674,"91.10 %"
"4512","15-12184-1_[42067,12579].im3","unlabelled",1091,674,"97.66 %"
"4513","15-12184-1_[42067,12579].im3","unlabelled",1176,674,"84.38 %"
"4514","15-12184-1_[42067,12579].im3","unlabelled",154,675,"55.48 %"
"4515","15-12184-1_[42067,12579].im3","unlabelled",413,676,"99.39 %"
"4516","15-12184-1_[42067,12579].im3","unlabelled",708,677,"96.47 %"
"4517","15-12184-1_[42067,12579].im3","unlabelled",896,675,"82.10 %"
"4518","15-12184-1_[42067,12579].im3","unlabelled",1034,676,"81.72 %"
"4519","15-12184-1_[42067,12579].im3","unlabelled",1059,675,"95.19 %"
"4520","15-12184-1_[42067,12579].im3","CD8 NFAT-",20,676,"50.23 %"
"4521","15-12184-1_[42067,12579].im3","CD8 NFAT-",117,679,"56.68 %"
"4522","15-12184-1_[42067,12579].im3","unlabelled",177,677,"57.34 %"
"4523","15-12184-1_[42067,12579].im3","unlabelled",347,676,"82.22 %"
"4524","15-12184-1_[42067,12579].im3","unlabelled",365,677,"77.72 %"
"4525","15-12184-1_[42067,12579].im3","unlabelled",489,677,"98.49 %"
"4526","15-12184-1_[42067,12579].im3","unlabelled",518,676,"97.55 %"
"4527","15-12184-1_[42067,12579].im3","unlabelled",880,677,"93.97 %"
"4528","15-12184-1_[42067,12579].im3","unlabelled",1121,676,"97.57 %"
"4529","15-12184-1_[42067,12579].im3","unlabelled",143,675,"73.33 %"
"4530","15-12184-1_[42067,12579].im3","unlabelled",222,678,"72.67 %"
